Domain	Function	Head	Negator	Aux	Aux_stem	Subj	Subj_stem	Role	Utterance	Age
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't wan na hop I do n't wan na hop	29
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't wan na hop I do n't wan na hop	29
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't want that	29
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na make noise with the truck	21
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want baby	21
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like mushrooms	31
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like garlic	31
emotion	rejection	like	n't	did	do	you	you	Mother	cause last week you told me you liked Georgie you did n't like Tom	31
emotion	rejection	want	n't	do	do	you	you	Mother	no you do n't wan na look at the book anymore	19
emotion	rejection	want	n't	do	do	NONE	NONE	Mother	do n't wan na feel him	19
emotion	rejection	like	n't	do	do	you	you	Mother	oh you do n't like him do you	19
emotion	rejection	want	not	NONE	NONE	NONE	NONE	Mother	not wan na get dressed Fraser	24
emotion	rejection	want	not	NONE	NONE	NONE	NONE	Mother	not wan na go out	24
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	23
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like lipstick	23
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like him	24
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want that	32
emotion	rejection	want	not	NONE	NONE	you	you	Mother	you not want it	32
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't wan na squash them	32
emotion	rejection	want	n't	did	do	he	he	Mother	and he did n't want her to take the balloon home did he	32
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want this on any more	56
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want it to go on much longer	56
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like it today	13
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like kneeling on this stuff	13
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't wan na touch the bee though	13
emotion	rejection	like	n't	do	do	I	I	Mother	cause I really do n't like to record over near the water	13
emotion	rejection	want	n't	do	do	I	I	Mother	oh I do n't wan na lose it	13
emotion	rejection	want	n't	does	do	I	I	Mother	oh I guess he does n't wan na have it	13
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na	13
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na play in this part here sweetheart	13
emotion	rejection	like	not	NONE	NONE	me	me	Mother	me not like a_lot_of other guys	28
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na give him your own kind of eyes	28
emotion	rejection	want	n't	do	do	I	I	Target_Child	cause I do n't wan na	28
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want those	32
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na borrow those	32
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na play with Harold	32
emotion	rejection	want	n't	do	do	you	you	Mother	why do n't you put the cars back in the garage if you do n't wan na play with them	32
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want James	32
emotion	rejection	want	n't	do	do	NONE	NONE	Mother	do n't want the truck	32
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want that one	32
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want it	32
emotion	rejection	want	n't	do	do	I	I	Target_Child	because I do n't want that	32
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na play with Caroline's toys	32
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't wan na	32
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want them toys	32
emotion	rejection	want	n't	do	do	I	I	Target_Child	and I do n't wan na play that	32
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want a bridge then	32
emotion	rejection	want	n't	does	do	she	she	Mother	she does n't want any more	32
emotion	rejection	want	n't	do	do	I	I	Mother	I see you do n't wan na play then today Dominic	32
emotion	rejection	like	not	NONE	NONE	NONE	NONE	Target_Child	not like it	33
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like it	33
emotion	rejection	like	n't	do	do	NONE	NONE	Target_Child	do n't like spiders	33
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like spiders	33
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like that book	33
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na do it	33
emotion	rejection	want	not	NONE	NONE	you	you	Mother	do you not wan na go and meet your Daddy	33
emotion	rejection	want	n't	do	do	we	we	Father	but we do n't wan na mark on Mommy's magazine	26
emotion	rejection	want	n't	do	do	we	we	Father	we do n't wan na mark on the magazine	26
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't want you playing with eggies and things	23
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want my yogurt	33
emotion	rejection	want	n't	do	do	I	I	Target_Child	but I do n't want it	33
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	33
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't want eat Marky	32
emotion	rejection	like	n't	did	do	you	you	Mother	you did n't like it there did you	30
emotion	rejection	want	not	NONE	NONE	NONE	NONE	Mother	well do you not wan na have a bath	30
emotion	rejection	like	not	NONE	NONE	you	you	Mother	do you not like having a bath anymore Fraser	30
emotion	rejection	want	n't	do	do	we	we	Mother	no we do n't want to eat the camel blah	22
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't want to step on that that could hurt our feet ouch	22
emotion	rejection	want	n't	do	do	NONE	NONE	Mother	do n't want to poke anybody including yourself	22
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like those other toys	67
emotion	rejection	want	n't	do	do	I	I	Father	I do n't want	45
emotion	rejection	want	n't	do	do	I	I	Father	I do n't want any toys at the table Munchkin	45
emotion	rejection	want	n't	do	do	I	I	Father	I do n't want any toys at the table Munchkin	45
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want scary man pick me up	25
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like this book very much	21
emotion	rejection	want	n't	does	do	baby	baby	Mother	and this baby does n't wan na eat	13
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't wan na get poopie on your toy	13
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want down	13
emotion	rejection	want	n't	does	do	she	she	Mother	she does n't wan na go on the slide	20
emotion	rejection	want	no	NONE	NONE	NONE	NONE	Target_Child	no wan na get the tree off	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	because I do n't wan na	30
emotion	rejection	want	n't	do	do	I	I	Father	I do n't wan na play any games like that anymore	30
emotion	rejection	like	n't	do	do	I	I	Father	because I do n't like to get angry and hurt people	30
emotion	rejection	want	n't	do	do	I	I	Father	no I do n't want you to hurt any people because there 's too many games with all these people getting hurt	30
emotion	rejection	want	n't	do	do	you	you	Father	you do n't wan na play that	30
emotion	rejection	want	n't	did	do	you	you	Father	you did n't want it anymore	30
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like this one	23
emotion	rejection	want	n't	do	do	you	you	Mother	yeah well you you do n't wan na wear those shoes	23
emotion	rejection	want	not	do	do	I	I	Father	and I do not want the world to see me	23
emotion	rejection	want	not	do	do	we	we	Mother	we do not want that	23
emotion	rejection	want	n't	do	do	is	be	Mother	that is delay start we do n't want that	23
emotion	rejection	want	not	NONE	NONE	you	you	Mother	do you not wan na play something	28
emotion	rejection	want	n't	do	do	NONE	NONE	Mother	do n't want a nap	28
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like a nap	28
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like a nap	28
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want the water	28
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want	28
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na play with	43
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na do this	43
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want that one	43
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want one on there	43
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want Ethan wrecking all	43
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't wan na catch a fish	43
emotion	rejection	like	n't	does	do	he	he	Target_Child	no he does n't like it	43
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want up here	43
emotion	rejection	want	n't	do	do	it	it	Target_Child	it 's saying I do n't want up here	43
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want him coming over	43
emotion	rejection	want	n't	does	do	he	he	Target_Child	but he does he does n't want it	43
emotion	rejection	want	n't	does	do	he	he	Target_Child	he does n't want it	43
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't want Ethan to get it	43
emotion	rejection	want	n't	do	do	Mommy	Mommy	Target_Child	no Mommy do n't want Mommy	43
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't wan na ride the horse	43
emotion	rejection	want	n't	do	do	I	I	Target_Child	yeah no I do n't wan na pour honey	44
emotion	rejection	want	n't	do	do	I	I	Target_Child	but I do n't wan na go so fast cause he 's falling down had ta go in the hospital now	60
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want him to	36
emotion	rejection	want	n't	do	do	he	he	Target_Child	the he do n't want have a temperature	36
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na keep taking it out_of your mouth	36
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't want you having the scissors do we	25
emotion	rejection	want	n't	NONE	NONE	he	he	Mother	he wo n't wan na eat anything	25
emotion	rejection	like	not	NONE	NONE	you	you	Mother	would you not like to have a look at the wall hanging	25
emotion	rejection	like	not	NONE	NONE	NONE	NONE	Target_Child	not like dogs bite because lick me	35
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't wan na be run over	35
emotion	rejection	want	n't	does	do	she	she	Mother	she does n't want it	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want the paper	35
emotion	rejection	want	n't	did	do	he	he	Target_Child	he did n't wan na get run over did he	35
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na wipe it on there	35
emotion	rejection	want	n't	did	do	you	you	Target_Child	you did n't want one	35
emotion	rejection	want	n't	do	do	you	you	Mother	oh you do n't want him do you	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't wan na	25
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want Zippy	25
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want Zippy	25
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like Bunny do you	25
emotion	rejection	want	n't	do	do	you	you	Mother	I 'm gon na wear it I 'm gon na wear it you do n't wan na wear it	24
emotion	rejection	want	n't	do	do	they	they	Mother	they do n't want him to get away	24
emotion	rejection	want	n't	do	do	they	they	Mother	they do n't wan na go for a ride	22
emotion	rejection	want	n't	do	do	we	we	Mother	well we do n't want him to eat Bambi	22
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want me to read it	22
emotion	rejection	want	n't	did	do	he	he	Mother	he did n't wan na go to sleep that 's why he did n't wan na think of sheep	22
emotion	rejection	want	n't	did	do	he	he	Mother	he did n't wan na go to sleep that 's why he did n't wan na think of sheep	22
emotion	rejection	want	n't	ca	can	you	you	Target_Child	you ca n't want some dinner	29
emotion	rejection	want	n't	do	do	you	you	Mother	oh no you do n't wan na do that	18
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na do it that way	15
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na hear the rest of it	15
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want to	39
emotion	rejection	want	n't	did	do	I	I	Mother	so I did n't wan na push it with him	24
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na go with you	46
emotion	rejection	want	no	NONE	NONE	NONE	NONE	Target_Child	no want Honey_Nut_Loops	37
emotion	rejection	want	not	NONE	NONE	NONE	NONE	Target_Child	not want no	37
emotion	rejection	want	not	NONE	NONE	NONE	NONE	Target_Child	not want a lid on	37
emotion	rejection	want	not	do	do	do	do	Target_Child	I do not want that	37
emotion	rejection	want	not	NONE	NONE	NONE	NONE	Target_Child	not want that one	37
emotion	rejection	want	n't	NONE	NONE	they	they	Mother	because it hurts and upsets people and then they wo n't wan na be your friend	37
emotion	rejection	like	n't	do	do	you	you	Mother	because now you 're saying you do n't like James	37
emotion	rejection	want	n't	do	do	you	you	Mother	and you do n't want people to say oh I do n't like Thomas_Henry because he hit me over the head do you	37
emotion	rejection	like	n't	do	do	I	I	Mother	and you do n't want people to say oh I do n't like Thomas_Henry because he hit me over the head do you	37
emotion	rejection	want	not	do	do	do	do	Target_Child	Mum I do not want these	37
emotion	rejection	like	n't	do	do	you	you	Mother	cleaning and you do n't like it when Mummy does those jobs	37
emotion	rejection	want	no	do	do	do	do	Target_Child	do no want that one	37
emotion	rejection	want	not	NONE	NONE	you	you	Mother	do you not want it Thomas	37
emotion	rejection	want	no	do	do	NONE	NONE	Target_Child	do no want you talking	37
emotion	rejection	want	n't	do	do	you	you	Mother	you want the sound on you do n't want me talking	37
emotion	rejection	like	not	does	do	he	he	Mother	he does not like having a bath	37
emotion	rejection	like	not	does	do	he	he	Mother	he does not like having a bath	37
emotion	rejection	want	n't	does	do	Piglet	Piglet	Mother	poor Piglet does n't wan na be clean	37
emotion	rejection	want	n't	does	do	we	we	Mother	and on this one we 've got Piglet that does n't wan na be clean	37
emotion	rejection	want	n't	does	do	NONE	NONE	Mother	there 's Piglet who does n't want a bath	37
emotion	rejection	like	n't	does	do	he	he	Mother	and he does n't like it and he gets dirty again	37
emotion	rejection	like	n't	do	do	Tiggers	Tiggers	Mother	Tiggers do n't like honey says Tigger	37
emotion	rejection	like	n't	do	do	it	it	Mother	it 's not too hot to eat it 's just you and Brenda do n't like to chew	50
emotion	rejection	want	n't	do	do	we	we	Mother	well we 'll put it back in that box will n't we if you do n't want it	28
emotion	rejection	like	n't	did	do	you	you	Mother	because you said you did n't like them	28
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want it to eat you	28
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want a door	28
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want any dinner	28
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want to take a nap	29
emotion	rejection	want	n't	do	do	I	I	Target_Child	and I do n't wan na show you these treats	37
emotion	rejection	like	n't	do	do	we	we	Mother	too bad there sure are a lot of foods we had lately you do n't like but that 's part of growing up	19
emotion	rejection	like	not	could	could	I	I	Mother	I do n't know how anyone could not like this	19
emotion	rejection	like	n't	did	do	she	she	Mother	she did n't like it	19
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like to	49
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like the kids	49
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like em	49
emotion	rejection	like	not	NONE	NONE	you	you	Mother	you not like Jwww anymore	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like this	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like this	35
emotion	rejection	want	not	NONE	NONE	you	you	Mother	do you not want a story then	35
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na read that page	35
emotion	rejection	want	not	NONE	NONE	you	you	Mother	you not want one in your garden	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like Jwww and Jwww	35
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like Jwww and Jwww	35
emotion	rejection	like	n't	do	do	they	they	Target_Child	they 're always running away so I do n't like them	35
emotion	rejection	like	n't	do	do	they	they	Target_Child	they do n't like them	35
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like them	35
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like your brother	35
emotion	rejection	want	not	NONE	NONE	you	you	Mother	you not wan na read a story or anything	35
emotion	rejection	want	not	NONE	NONE	you	you	Mother	do you not wan na read this Spot one	35
emotion	rejection	want	not	NONE	NONE	NONE	NONE	Mother	not wan na read that book anymore	35
emotion	rejection	like	n't	do	do	you	you	Target_Child	so you do n't like Triceratops	35
emotion	rejection	like	not	NONE	NONE	we	we	Mother	do we not like Triceratops	35
emotion	rejection	like	n't	do	do	we	we	Target_Child	and we do n't like that one who 's green	35
emotion	rejection	like	n't	do	do	zero	zero	Target_Child	zero do n't like him	35
emotion	rejection	like	n't	did	do	I	I	Target_Child	but I did n't like counting my teeth	35
emotion	rejection	like	n't	do	do	NONE	NONE	Target_Child	do n't like that one	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like that one	35
emotion	rejection	want	not	NONE	NONE	NONE	NONE	Mother	not wan na go there	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like that one	35
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like that one	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like that one	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like that one or I do n't like that one	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like Jack_and_the_Beanstalk in there 's a giant	35
emotion	rejection	like	not	NONE	NONE	you	you	Mother	do you not like giants	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like stories	35
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like stories	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na read that one	35
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't wan na come	28
emotion	rejection	want	n't	does	do	who	who	Mother	who does n't wan na come	28
emotion	rejection	want	n't	do	do	whale	whale	Mother	whale and penguin do n't wan na come	28
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't wan na count	28
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan it	30
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want it	30
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want that either	30
emotion	rejection	want	n't	do	do	you	you	Mother	you just do n't wan any huh	30
emotion	rejection	want	n't	do	do	pot	pot	Mother	the pot is hot so you do n't wan na touch that	24
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like that name	26
emotion	rejection	like	n't	do	do	you	you	Father	you do n't like that name	26
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na get it gooey do you	33
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want you to choke okay	33
emotion	rejection	like	n't	did	do	I	I	Target_Child	I did n't like it he cries	33
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like him	33
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like him cause he 's scary	33
emotion	rejection	want	no	NONE	NONE	NONE	NONE	Target_Child	no wan na read	33
emotion	rejection	want	n't	do	do	I	I	Mother	see I do n't want you to	33
emotion	rejection	want	n't	do	do	this	this	Mother	this is called a cassette tape and I do n't want you to play with that	33
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want you to hold the tape because you might take it out_of the cassette	33
emotion	rejection	like	n't	do	do	you	you	Target_Child	oh you do n't like witches	33
emotion	rejection	like	n't	do	do	you	you	Target_Child	you do n't like them	33
emotion	rejection	like	n't	do	do	you	you	Target_Child	you do n't like all the witches	33
emotion	rejection	like	n't	do	do	you	you	Target_Child	you do n't like that witch	33
emotion	rejection	like	n't	do	do	you	you	Target_Child	you do n't like that witch	33
emotion	rejection	want	n't	does	do	Jane	Jane	Mother	Jane does n't want you to climb on her desk	20
emotion	rejection	like	n't	does	do	Mommy	Mommy	Mother	Mommy does n't like you to touch the flowers	20
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want anymore	25
emotion	rejection	want	n't	do	do	NONE	NONE	Mother	do n't want you getting burnt	25
emotion	rejection	like	n't	would	will	I	I	Mother	I would n't like to be on that caterpillar's plate huh	50
emotion	rejection	like	n't	would	will	I	I	Mother	I would n't like to have it at home	50
emotion	rejection	like	n't	would	will	he	he	Mother	he would n't like him afterwards	50
emotion	rejection	want	n't	do	do	me	me	Target_Child	me do n't want no help	50
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na pull her head off anyway	23
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't wan na open the window	23
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na fall	23
emotion	rejection	want	n't	does	do	mummy	mummy	Mother	mummy does n't wan na fall out	23
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na fall out	23
emotion	rejection	want	n't	do	do	you	you	Mother	here Chi bigger you do n't wan na get bigger	59
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like soda	59
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like soda okay	59
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like that	59
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like that	59
emotion	rejection	like	n't	do	do	NONE	NONE	Target_Child	do n't like that	59
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it	59
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't want the clip	46
emotion	rejection	want	n't	do	do	we	we	Mother	cause that would mean we 'd just hear fuzz when we play it back and we do n't wan na hear fuzz we want to hear what you were saying right	46
emotion	rejection	want	n't	do	do	we	we	Target_Child	give me things that we do n't want	46
emotion	rejection	like	n't	does	do	he	he	Target_Child	he does n't like it	46
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't want I want him here	46
emotion	rejection	want	n't	do	do	we	we	Target_Child	give us thing we do n't want because we 're gon na forget our bag	46
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want	46
emotion	rejection	want	n't	did	do	you	you	Target_Child	did you put things in that we did n't want	46
emotion	rejection	want	n't	did	do	we	we	Target_Child	you put in things that we did n't want	46
emotion	rejection	want	n't	did	do	we	we	Target_Child	I think she put in things we did n't want	46
emotion	rejection	want	n't	did	do	we	we	Target_Child	we did n't want a yoga d_v_d	46
emotion	rejection	want	n't	does	do	he	he	Target_Child	no he does n't want	46
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't wan na play store	46
emotion	rejection	want	n't	do	do	we	we	Target_Child	you haf ta just ask for things some other things that we do n't want that we do n't carry	46
emotion	rejection	want	n't	do	do	bear	bear	Mother	the bear says Mommy I do n't wan na come back here they do n't have any of my favorite foods	46
emotion	rejection	want	n't	do	do	you	you	Target_Child	and then we 're supposed to give you things that you do n't want	46
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na be late to the doctor's appointment Lars	46
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want me to say that yet	46
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like it when you do that	46
emotion	rejection	want	n't	do	do	you	you	Target_Child	it 's gon na be a thing that you do n't want	46
emotion	rejection	want	n't	do	do	you	you	Target_Child	cause he cause he cause cause you do n't want him to get the flu	46
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want him to get the flu	46
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like this doctor's office	46
emotion	rejection	want	n't	do	do	we	we	Target_Child	we do n't want it to be even	46
emotion	rejection	want	n't	do	do	I	I	Father	I do n't want you to break it	57
emotion	rejection	want	n't	did	do	you	you	Mother	you did n't wan na play with anybody else	57
emotion	rejection	want	n't	did	do	I	I	Target_Child	cause I did n't want to	57
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want those	30
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want one	30
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want lunch	35
emotion	rejection	want	n't	do	do	cat	cat	Target_Child	no my cat do n't want his lunch	35
emotion	rejection	want	n't	do	do	he	he	Target_Child	no he do n't want anything in his mouth	35
emotion	rejection	want	n't	does	do	he	he	Mother	maybe he does n't wan na go	35
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like carrots	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want	27
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it	27
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want	27
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na finish it	27
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want any	27
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want any	27
emotion	rejection	want	n't	do	do	I	I	Father	I do n't wan na go to work	27
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it	27
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want	27
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	27
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want that one	27
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want the stone	27
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want honey	27
emotion	rejection	want	n't	do	do	you	you	Target_Child	you do n't wan na go to work	27
emotion	rejection	want	n't	do	do	NONE	NONE	Father	do n't wan na go	27
emotion	rejection	want	n't	do	do	NONE	NONE	Mother	do n't wan na kiss that picture huh	12
emotion	rejection	want	n't	do	do	I	I	Mother	the whole bowl I do n't wan na give you the whole bowl	12
emotion	rejection	want	n't	do	do	you	you	Mother	oh you do n't want any food	12
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like the pie	26
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na go on the airplane	26
emotion	rejection	want	n't	do	do	you	you	Mother	oh you do n't wan na go on the airplane	26
emotion	rejection	like	n't	did	do	I	I	Target_Child	I did n't like kiss	27
emotion	rejection	like	n't	did	do	I	I	Target_Child	I did n't like it	27
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na hm	19
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want that do you	19
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like to do patterns today huh	19
emotion	rejection	like	n't	do	do	you	you	Mother	oh you do n't like that	19
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na go to sleep	21
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want just little bits of it	21
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na read it	52
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it	34
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want to go to bed	34
emotion	rejection	want	n't	do	do	I	I	Child	I do n't want it like that	57
emotion	rejection	want	n't	do	do	I	I	Child	I do n't want nobody botherin it	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na smell your breath Aaron	57
emotion	rejection	want	n't	do	do	that	that	Target_Child	that 's why I do n't want you to touch it	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want this	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	here I do n't want I ai n't playin going to tell you got gum	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't want that	57
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like apple	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want no fish cake	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	yeah I do n't want	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	but I do n't want	57
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't I do n't want none	57
emotion	rejection	like	n't	NONE	NONE	I	I	Target_Child	I o n't like this	57
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na be a lady	57
emotion	rejection	want	n't	do	do	they	they	Mother	they do n't wan a eat	39
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a	39
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a	39
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a	39
